dataset,track_id,hallucinated,cr,lang_id_entropy,cr_flag,lang_id_flag,cer,cr_phase_curve
aishell4,15,0,0.428571,0.0,0,0,1.0,0.0
aishell4,16,0,2.30597,0.0,1,0,1.0,0.0
aishell4,17,1,1.668449,0.630778,1,1,1.333333,0.0
aishell4,18,1,2.965517,1.240671,1,1,1.666667,0.0
aishell4,19,0,1.349282,0.863121,0,1,1.0,0.0
aishell4,20,1,1.375796,1.298023,0,1,2.0,0.0
aishell4,21,1,0.694444,0.503258,0,1,1.5,0.0
aishell4,22,1,1.367925,0.143726,0,0,2.0,0.0
aishell4,23,1,1.177665,1.216316,0,1,3.0,0.0
aishell4,24,0,0.5,0.0,0,0,1.0,0.0
aishell4,25,1,1.460145,1.086049,0,1,1.5,0.0
aishell4,26,1,1.409774,1.750916,0,1,3.5,0.0
aishell4,27,0,1.484321,0.0,0,0,1.0,0.0
aishell4,28,1,0.853333,0.785235,0,1,2.0,0.0
aishell4,29,0,1.0,0.0,0,0,1.0,0.0
aishell4,30,1,1.491639,0.322852,1,0,2.0,0.0
aishell4,31,1,0.991228,1.1635,0,1,2.5,0.0
aishell4,32,1,1.381295,1.31639,0,1,1.333333,0.0
aishell4,33,1,1.165829,1.068306,0,1,2.666667,0.0
aishell4,34,0,2.272727,0.0,1,0,1.0,0.0
aishell4,35,1,0.918519,1.265471,0,1,2.0,0.0
aishell4,36,0,1.334928,0.0,0,0,1.0,0.0
aishell4,37,0,1.384279,0.373609,0,0,1.0,0.0
aishell4,38,0,1.228723,0.0,0,0,1.0,0.0
aishell4,39,0,1.14,0.0,0,0,1.0,0.0
aishell4,40,0,1.180645,0.0,0,0,1.0,0.0
aishell4,41,1,0.90678,1.241695,0,1,1.5,0.0
aishell4,42,1,0.970874,1.554222,0,1,3.0,0.0
aishell4,43,1,2.015748,1.685816,1,1,1.666667,0.0
aishell4,44,0,1.092857,0.831474,0,1,1.0,0.0
aishell4,45,1,0.943038,1.378783,0,1,3.25,0.0
aishell4,46,0,1.2375,0.0,0,0,1.0,0.0
aishell4,47,1,1.121212,1.090274,0,1,2.0,0.0
aishell4,48,1,1.060914,1.371283,0,1,2.0,0.0
aishell4,49,1,1.267081,1.360527,0,1,2.0,0.0
aishell4,50,0,0.0,0.0,0,0,1.0,0.0
aishell4,51,1,1.267442,1.324496,0,1,2.0,0.0
aishell4,52,0,1.404878,0.94566,0,1,1.0,0.0
aishell4,53,1,1.07767,1.080626,0,1,3.0,0.0
aishell4,54,0,0.0,0.0,0,0,1.0,0.0
aishell4,55,1,1.067901,0.409073,0,1,1.333333,0.0
aishell4,56,0,1.094891,0.0,0,0,1.0,0.0
aishell4,57,1,0.957265,1.183979,0,1,2.0,0.0
aishell4,58,0,1.265625,0.0,0,0,1.0,0.0
aishell4,59,0,1.308108,0.325552,0,0,1.0,0.0
aishell4,60,0,0.0,0.0,0,0,1.0,0.0
aishell4,61,0,1.285714,0.0,0,0,1.0,0.0
aishell4,62,0,0.0,0.0,0,0,1.0,0.0
aishell4,63,1,0.922535,1.426068,0,1,3.0,0.0
aishell4,64,0,0.0,0.0,0,0,1.0,0.0
aishell4,65,1,1.974359,1.313896,1,1,2.666667,0.0
aishell4,66,0,0.65625,0.0,0,0,1.0,0.0
aishell4,67,0,0.428571,0.0,0,0,1.0,0.0
aishell4,68,1,1.115702,1.465538,0,1,3.0,0.0
aishell4,69,1,1.408537,0.967193,0,1,1.5,0.0
aishell4,70,1,0.926174,1.171037,0,1,1.666667,0.0
aishell4,71,0,0.0,0.0,0,0,1.0,0.0
aishell4,72,1,1.066298,1.113908,0,1,1.75,0.0
aishell4,73,1,0.927632,1.411981,0,1,4.333333,0.0
aishell4,74,1,1.027972,1.384432,0,1,1.5,0.0
aishell4,75,0,0.0,0.0,0,0,1.0,0.0
aishell4,76,1,1.021505,0.940959,0,1,3.0,0.0
