con,pro,overlap_ratio,track,cure,cer,max_compression_ratio,repetition,n_segments
con_005.wav,pro_014.wav,0.15,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.15,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.15,spk2,greedy_baseline,0.636364,0.75,0,1
con_005.wav,pro_014.wav,0.15,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.15,spk2,halluc_silence,0.636364,0.75,0,1
con_005.wav,pro_014.wav,0.15,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.15,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.2,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.2,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.2,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.2,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.2,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.2,spk2,greedy_baseline,0.636364,0.766,0,1
con_005.wav,pro_014.wav,0.2,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.2,spk2,halluc_silence,0.636364,0.766,0,1
con_005.wav,pro_014.wav,0.2,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.2,spk2,beam5,0.636364,0.766,0,1
con_005.wav,pro_014.wav,0.25,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.25,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.25,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.25,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.25,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.25,spk2,greedy_baseline,0.818182,0.766,0,1
con_005.wav,pro_014.wav,0.25,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.25,spk2,halluc_silence,0.818182,0.766,0,1
con_005.wav,pro_014.wav,0.25,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.25,spk2,beam5,0.636364,0.766,0,1
con_005.wav,pro_014.wav,0.3,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.3,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.3,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.3,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.3,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.3,spk2,greedy_baseline,0.727273,0.75,0,1
con_005.wav,pro_014.wav,0.3,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.3,spk2,halluc_silence,0.727273,0.75,0,1
con_005.wav,pro_014.wav,0.3,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.3,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.35,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.35,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.35,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.35,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.35,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.35,spk2,greedy_baseline,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.35,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.35,spk2,halluc_silence,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.35,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.35,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.4,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.4,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.4,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.4,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.4,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.4,spk2,greedy_baseline,0.818182,0.766,0,1
con_005.wav,pro_014.wav,0.4,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.4,spk2,halluc_silence,0.818182,0.766,0,1
con_005.wav,pro_014.wav,0.4,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.4,spk2,beam5,0.727273,0.766,0,1
con_005.wav,pro_014.wav,0.45,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.45,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.45,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.45,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.45,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.45,spk2,greedy_baseline,0.727273,0.75,0,1
con_005.wav,pro_014.wav,0.45,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.45,spk2,halluc_silence,0.727273,0.75,0,1
con_005.wav,pro_014.wav,0.45,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.45,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.5,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.5,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.5,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.5,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.5,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.5,spk2,greedy_baseline,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.5,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.5,spk2,halluc_silence,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.5,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.5,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.6,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.6,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.6,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.6,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.6,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.6,spk2,greedy_baseline,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.6,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.6,spk2,halluc_silence,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.6,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.6,spk2,beam5,0.636364,0.766,0,1
con_005.wav,pro_014.wav,0.7,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.7,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.7,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.7,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.7,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.7,spk2,greedy_baseline,0.636364,0.75,0,1
con_005.wav,pro_014.wav,0.7,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.7,spk2,halluc_silence,0.636364,0.75,0,1
con_005.wav,pro_014.wav,0.7,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.7,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.8,spk1,greedy_baseline,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.8,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.8,spk1,halluc_silence,0.444444,0.7105,0,1
con_005.wav,pro_014.wav,0.8,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.8,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.8,spk2,greedy_baseline,0.454545,0.75,0,1
con_005.wav,pro_014.wav,0.8,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.8,spk2,halluc_silence,0.454545,0.75,0,1
con_005.wav,pro_014.wav,0.8,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.8,spk2,beam5,0.545455,0.75,0,1
con_005.wav,pro_014.wav,0.9,spk1,greedy_baseline,0.555556,0.7317,0,1
con_005.wav,pro_014.wav,0.9,spk1,silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.9,spk1,halluc_silence,0.555556,0.7317,0,1
con_005.wav,pro_014.wav,0.9,spk1,halluc_silence_trim,0.444444,0.75,0,1
con_005.wav,pro_014.wav,0.9,spk1,beam5,0.666667,0.7105,0,1
con_005.wav,pro_014.wav,0.9,spk2,greedy_baseline,0.454545,0.7105,0,1
con_005.wav,pro_014.wav,0.9,spk2,silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.9,spk2,halluc_silence,0.454545,0.7105,0,1
con_005.wav,pro_014.wav,0.9,spk2,halluc_silence_trim,0.545455,0.7692,0,1
con_005.wav,pro_014.wav,0.9,spk2,beam5,0.545455,0.75,0,1
con_006.wav,pro_006.wav,0.0,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.0,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.0,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.0,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.0,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.0,spk2,greedy_baseline,0.75,0.775,0,1
con_006.wav,pro_006.wav,0.0,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.0,spk2,halluc_silence,0.625,0.7857,0,1
con_006.wav,pro_006.wav,0.0,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.0,spk2,beam5,0.75,0.8108,0,1
con_006.wav,pro_006.wav,0.05,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.05,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.05,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.05,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.05,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.05,spk2,greedy_baseline,24.25,16.3333,27,28
con_006.wav,pro_006.wav,0.05,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.05,spk2,halluc_silence,0.625,0.7857,0,1
con_006.wav,pro_006.wav,0.05,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.05,spk2,beam5,0.75,0.7895,0,1
con_006.wav,pro_006.wav,0.1,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.1,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.1,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.1,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.1,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.1,spk2,greedy_baseline,24.25,16.3333,27,28
con_006.wav,pro_006.wav,0.1,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.1,spk2,halluc_silence,0.5,0.7317,0,1
con_006.wav,pro_006.wav,0.1,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.1,spk2,beam5,0.75,0.7895,0,1
con_006.wav,pro_006.wav,0.15,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.15,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.15,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.15,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.15,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.15,spk2,greedy_baseline,24.25,16.3333,27,28
con_006.wav,pro_006.wav,0.15,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.15,spk2,halluc_silence,1.0,0.0,0,0
con_006.wav,pro_006.wav,0.15,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.15,spk2,beam5,0.375,0.7895,0,1
con_006.wav,pro_006.wav,0.2,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.2,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.2,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.2,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.2,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.2,spk2,greedy_baseline,0.875,0.7708,0,1
con_006.wav,pro_006.wav,0.2,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.2,spk2,halluc_silence,0.875,0.7708,0,1
con_006.wav,pro_006.wav,0.2,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.2,spk2,beam5,0.75,0.8108,0,1
con_006.wav,pro_006.wav,0.25,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.25,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.25,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.25,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.25,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.25,spk2,greedy_baseline,1.0,0.8511,0,1
con_006.wav,pro_006.wav,0.25,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.25,spk2,halluc_silence,1.0,0.8511,0,1
con_006.wav,pro_006.wav,0.25,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.25,spk2,beam5,0.375,0.7895,0,1
con_006.wav,pro_006.wav,0.3,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk2,greedy_baseline,0.75,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.3,spk2,halluc_silence,0.75,0.7105,0,1
con_006.wav,pro_006.wav,0.3,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.3,spk2,beam5,0.25,0.7895,0,1
con_006.wav,pro_006.wav,0.35,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.35,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.35,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.35,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.35,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.35,spk2,greedy_baseline,0.75,0.775,0,1
con_006.wav,pro_006.wav,0.35,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.35,spk2,halluc_silence,0.75,0.775,0,1
con_006.wav,pro_006.wav,0.35,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.35,spk2,beam5,0.75,0.8108,0,1
con_006.wav,pro_006.wav,0.4,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.4,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.4,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.4,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.4,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.4,spk2,greedy_baseline,0.875,0.7692,0,1
con_006.wav,pro_006.wav,0.4,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.4,spk2,halluc_silence,0.875,0.7692,0,1
con_006.wav,pro_006.wav,0.4,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.4,spk2,beam5,0.75,0.7895,0,1
con_006.wav,pro_006.wav,0.45,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.45,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.45,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.45,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.45,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.45,spk2,greedy_baseline,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.45,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.45,spk2,halluc_silence,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.45,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.45,spk2,beam5,0.5,0.8049,0,1
con_006.wav,pro_006.wav,0.5,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.5,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.5,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.5,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.5,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.5,spk2,greedy_baseline,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.5,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.5,spk2,halluc_silence,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.5,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.5,spk2,beam5,0.5,0.8049,0,1
con_006.wav,pro_006.wav,0.6,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.6,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.6,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.6,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.6,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.6,spk2,greedy_baseline,0.625,0.75,0,1
con_006.wav,pro_006.wav,0.6,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.6,spk2,halluc_silence,0.625,0.75,0,1
con_006.wav,pro_006.wav,0.6,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.6,spk2,beam5,0.625,0.75,0,1
con_006.wav,pro_006.wav,0.7,spk1,greedy_baseline,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.7,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.7,spk1,halluc_silence,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.7,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.7,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.7,spk2,greedy_baseline,0.625,0.8049,0,1
con_006.wav,pro_006.wav,0.7,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.7,spk2,halluc_silence,0.625,0.8049,0,1
con_006.wav,pro_006.wav,0.7,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.7,spk2,beam5,0.75,0.8108,0,1
con_006.wav,pro_006.wav,0.8,spk1,greedy_baseline,0.333333,0.75,0,1
con_006.wav,pro_006.wav,0.8,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.8,spk1,halluc_silence,0.333333,0.75,0,1
con_006.wav,pro_006.wav,0.8,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.8,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.8,spk2,greedy_baseline,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.8,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.8,spk2,halluc_silence,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.8,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.8,spk2,beam5,0.5,0.8049,0,1
con_006.wav,pro_006.wav,0.9,spk1,greedy_baseline,0.333333,0.75,0,1
con_006.wav,pro_006.wav,0.9,spk1,silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.9,spk1,halluc_silence,0.333333,0.75,0,1
con_006.wav,pro_006.wav,0.9,spk1,halluc_silence_trim,0.444444,0.7105,0,1
con_006.wav,pro_006.wav,0.9,spk1,beam5,0.555556,0.7105,0,1
con_006.wav,pro_006.wav,0.9,spk2,greedy_baseline,0.625,0.75,0,1
con_006.wav,pro_006.wav,0.9,spk2,silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.9,spk2,halluc_silence,0.625,0.75,0,1
con_006.wav,pro_006.wav,0.9,spk2,halluc_silence_trim,0.5,0.7381,0,1
con_006.wav,pro_006.wav,0.9,spk2,beam5,0.75,0.7895,0,1
con_007.wav,pro_013.wav,0.0,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.0,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.0,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.0,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.0,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.0,spk2,greedy_baseline,0.333333,0.7105,0,2
con_007.wav,pro_013.wav,0.0,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.0,spk2,halluc_silence,0.333333,0.7105,0,2
con_007.wav,pro_013.wav,0.0,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.0,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.05,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.05,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.05,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.05,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.05,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.05,spk2,greedy_baseline,0.555556,0.75,0,2
con_007.wav,pro_013.wav,0.05,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.05,spk2,halluc_silence,0.555556,0.75,0,2
con_007.wav,pro_013.wav,0.05,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.05,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.1,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.1,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.1,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.1,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.1,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.1,spk2,greedy_baseline,0.444444,0.7317,0,2
con_007.wav,pro_013.wav,0.1,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.1,spk2,halluc_silence,0.444444,0.7317,0,2
con_007.wav,pro_013.wav,0.1,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.1,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.15,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.15,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.15,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.15,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.2,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.2,spk1,halluc_silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk1,beam5,0.333333,0.7273,0,1
con_007.wav,pro_013.wav,0.2,spk2,greedy_baseline,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk2,silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk2,halluc_silence,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk2,halluc_silence_trim,0.222222,0.75,0,1
con_007.wav,pro_013.wav,0.2,spk2,beam5,0.111111,0.75,0,1
con_007.wav,pro_013.wav,0.25,spk1,greedy_baseline,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.25,spk1,silence_trim,0.333333,0.75,0,1
con_007.wav,pro_013.wav,0.25,spk1,halluc_silence,0.222222,0.7105,0,1
con_007.wav,pro_013.wav,0.25,spk1,halluc_silence_trim,0.333333,0.75,0,1
